Acad_ID,Stud-Sch,Stud-ID,Entry_yr,Acad-Yr-G11-EC,Acad-Yr-G11,Cycle,Grade-Section-G11,Study-Area,Tig-Sem1-G11,Amh-Sem1-G11,Eng-Sem1-G11,Math-Sem1-G11,Bio-Sem1-G11,Chem-Sem1-G11,Phy-Sem1-G11,Civic-Sem1-G11,IT-Sem1-G11,Tech-Dr-Sem1-G11,Geo-Sem1-G11,His-Sem1-G11,Eco-Sem1-G11,Buss-Sem1-G11,Phy-Edu-Sem1-G11,Conduct-Sem1-G11,Tig-Sem2-G11,Amh-Sem2-G11,Eng-Sem2-G11,Math-Sem2-G11,Bio-Sem2-G11,Chem-Sem2-G11,Phy-Sem2-G11,Civic-Sem2-G11,IT-Sem2-G11,Tech-Dr-Sem2-G11,Geo-Sem2-G11,His-Sem2-G11,Eco-Sem2-G11,Buss-Sem2-G11,Phy-Edu-Sem2-G11,Conduct-Sem2-G11,Acad-Yr-G12,Acad-Yr-G12-EC,Grade-Section-G12,Tig-Sem1-G12,Amh-Sem1-G12,Eng-Sem1-G12,Math-Sem1-G12,Bio-Sem1-G12,Chem-Sem1-G12,Phy-Sem1-G12,Civic-Sem1-G12,IT-Sem1-G12,Tech-Dr-Sem1-G12,Geo-Sem1-G12,His-Sem1-G12,Eco-Sem1-G12,Buss-Sem1-G12,Phy-Edu-Sem1-G12,Conduct-Sem1-G12,Tig-Sem2-G12,Amh-Sem2-G12,Eng-Sem2-G12,Math-Sem2-G12,Bio-Sem2-G12,Chem-Sem2-G12,Phy-Sem2-G12,Civic-Sem2-G12,IT-Sem2-G12,Tech-Dr-Sem2-G12,Geo-Sem2-G12,His-Sem2-G12,Eco-Sem2-G12,Buss-Sem2-G12,Phy-Edu-Sem2-G12,Conduct-Sem2-G12,Amharic-ESLCE,English-ESLCE,Maths-ESLCE,Aptitude-ESLCE,Physics-ESLCE,Chemistry-ESLCE,Bilology-ESLCE,Civics-ESLCE,Geography-ESLCE,History -ESLCE,Econ-ESLCE,Tigrigna -ESLCE,ESLCE-Cumm,ESLCE-CummOf7,Status-G12-ESLCE
475,Masho,11C57/2004,,2004,9/14/11 00:00,,11C,NATURAL SCIENCE,,86,84,73,95,80,78,87,68,70,,,,,86,A,,83,84,79,90,69,59,85,72,61,,,,,68,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Masho,11D26/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,75,78,69,64,67,61,78,57,74,,,,,72,A,,81,51,82,78,60,57,73,67,64,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Masho,11D39/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,60,54,47,64,63,63,64,43,67,,,,,74,A,,60,63,61,79,67,66,76,71,67,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,Masho,11D9/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,70,63,60,57,67,38,77,40,58,,,,,69,A,,66,78,64,64,64,50,57,67,60,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Masho,11D15/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,94,82,65,87,82,83,89,75,79,,,,,78,A,,82,75,77,90,80,74,80,76,78,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Masho,11A23/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,84,81,69,89,80,75,95,75,75,,,,,81,A,,86,81,59,93,77,69,83,86,78,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Masho,12E10/2004,,2003,9/14/10 00:00,,11E,SOCIAL SCIENCE,,92,73,61,,,,88,67,,89,87,81,73,79,A,,77,75,71,,,,84,77,,96,85,79,88,81,A,9/14/11 00:00,2004,12E,,84,73,61,,,,84,90,,98,98,94,89,93,A,,69,72,62,,,,92,93,,93,96,89,83,95,A,,,,,,,,,,,,,,,
535,Masho,11D51/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,68,57,59,60,58,59,68,40,69,,,,,73,A,,77,63,68,85,76,56,62,72,62,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Masho,11D61/2004,,2004,9/14/11 00:00,,11D,NATURAL SCIENCE,,63,59,76,79,74,73,87,63,79,,,,,85,A,,82,72,74,81,83,63,81,83,74,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,Masho,11E62/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,81,,85,71,88,90,82,92,71,81,,,,,88,A,76,,74,75,81,81,70,74,79,78,,,,,71,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Masho,11E35/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,89,,66,81,76,80,60,73,66,78,,,,,78,A,70,,73,67,77,76,63,75,82,61,,,,,68,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Masho,11E53/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,93,,63,93,89,94,70,84,75,61,,,,,90,A,79,,72,74,88,74,49,68,73,65,,,,,62,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Masho,11E39/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,80,,69,66,61,73,62,66,55,68,,,,,75,A,69,,52,54,81,69,56,65,65,51,,,,,78,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Masho,11A10/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,74,78,69,72,79,69,78,74,78,,,,,70,A,,73,85,72,66,67,56,62,82,50,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Masho,11B34/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,83,83,88,89,93,83,86,73,81,,,,,83,A,,78,72,88,91,83,79,77,78,82,,,,,73,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,Masho,11B43/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,83,60,79,76,79,63,68,61,80,,,,,76,A,,80,76,74,84,84,62,56,82,64,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Masho,11B61/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,55,64,48,56,59,39,70,33,44,,,,,50,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,Masho,11A31/2004,,2004,9/14/11 00:00,,11A,NATURAL SCIENCE,,88,73,84,93,83,73,87,87,79,,,,,85,A,,89,64,80,90,83,70,80,86,79,,,,,78,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Masho,11B24/2004,,2004,9/14/11 00:00,,11B,NATURAL SCIENCE,,75,68,64,82,67,61,81,60,79,,,,,78,A,,70,67,69,82,76,68,64,72,69,,,,,76,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Masho,11C33/2004,,2004,9/14/11 00:00,,11C,NATURAL SCIENCE,,70,58,45,44,65,58,70,58,68,,,,,64,A,,72,78,72,85,79,57,83,83,55,,,,,75,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,Masho,11E8/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,72,,74,74,64,63,60,66,64,64,,,,,79,A,61,,52,52,73,74,45,74,70,50,,,,,73,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Masho,11E48/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,88,,79,92,94,92,84,92,74,69,,,,,84,A,86,,55,84,90,88,87,82,70,68,,,,,72,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Masho,11E51/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,84,,59,60,67,57,52,63,55,53,,,,,67,A,60,,70,50,60,76,47,64,65,55,,,,,71,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,Masho,11E6/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,78,,56,46,77,53,57,75,55,74,,,,,50,A,79,,82,56,70,39,45,62,66,50,,,,,66,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,Masho,11E11/2004,,2004,9/14/11 00:00,,11E,NATURAL SCIENCE,88,,58,48,65,75,46,55,54,72,,,,,76,A,74,,54,47,77,72,52,67,68,51,,,,,69,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
